competition_id,league,season,home_rank,away_rank,rank_diff,home_table_points,away_table_points,table_points_diff,home_played,away_played,home_goal_diff,away_goal_diff,goal_diff_diff,home_form_last5,away_form_last5,form_diff_last5,home_goals_for_avg_last5,home_goals_against_avg_last5,away_goals_for_avg_last5,away_goals_against_avg_last5,home_home_form_last5,away_away_form_last5,season_norm,roster_prev_season,home_roster_strength,away_roster_strength,roster_strength_diff,target_home_win
sr:competition:306,finland,F-Liiga 23/24,5,4,-1,63,66,-3,36,36,33,61,-28,1.8,1.8,0.0,3.8,3.2,4.2,3.6,2.4,0.6,2023-2024,2022-2023,110.4778432601881,125.07296851574212,-14.595125255554024,0
sr:competition:306,finland,F-Liiga 23/24,6,3,-3,63,78,-15,36,36,26,90,-64,1.8,1.2,0.6000000000000001,4.0,5.2,5.0,4.4,2.4,1.2,2023-2024,2022-2023,121.15511363636362,169.30794721407625,-48.15283357771263,0
sr:competition:255,sweden,Svenska Superligan 23/24,2,8,6,60,30,30,26,26,84,-10,94,1.8,0.6,1.2000000000000002,6.4,3.0,4.0,5.6,2.4,1.2,2023-2024,2022-2023,169.12153846153848,137.75830769230768,31.363230769230796,1
sr:competition:255,sweden,Svenska Superligan 23/24,3,6,3,60,45,15,26,26,61,12,49,3.0,1.8,1.2,9.0,4.4,4.6,5.0,3.0,2.4,2023-2024,2022-2023,168.7760859140859,155.30446153846154,13.471624375624373,1
sr:competition:829,czech,Extraliga 23/24,14,10,-4,15,36,-21,31,31,-126,-68,-58,1.2,1.8,-0.6000000000000001,4.4,4.4,4.4,4.4,1.2,1.8,2023-2024,2022-2023,108.59916746411484,148.42176923076923,-39.82260176665439,1
sr:competition:306,finland,F-Liiga 23/24,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-2024,2022-2023,,,,1
sr:competition:255,sweden,Svenska Superligan 23/24,7,1,-6,42,66,-24,27,27,11,72,-61,1.8,2.4,-0.5999999999999999,6.2,6.6,7.8,4.8,2.4,2.4,2023-2024,2022-2023,141.41000000000005,192.0868260869565,-50.67682608695645,0
sr:competition:306,finland,F-Liiga 23/24,2,7,5,90,54,36,37,37,122,6,116,1.8,0.6,1.2000000000000002,6.0,4.8,4.4,6.4,1.2,0.6,2023-2024,2022-2023,123.75691699604742,157.5568831168831,-33.79996612083569,0
sr:competition:306,finland,F-Liiga 23/24,14,11,-3,3,18,-15,1,34,3,-134,137,3.0,0.6,2.4,3.0,0.0,2.8,6.6,0.0,0.0,2023-2024,2022-2023,,34.95909090909091,,0
sr:competition:255,sweden,Svenska Superligan 23/24,5,4,-1,48,57,-9,27,27,32,68,-36,2.4,1.8,0.5999999999999999,6.4,4.0,6.8,4.8,3.0,2.4,2023-2024,2022-2023,138.14572352285396,170.55676588628762,-32.411042363433666,0
sr:competition:255,sweden,Svenska Superligan 23/24,6,3,-3,45,63,-18,27,27,11,62,-51,1.8,3.0,-1.2,5.0,4.8,8.8,4.8,0.6,2.4,2023-2024,2022-2023,155.30446153846154,168.7760859140859,-13.471624375624373,0
sr:competition:255,sweden,Svenska Superligan 23/24,8,3,-5,30,63,-33,27,27,-11,85,-96,0.6,1.8,-1.2000000000000002,3.4,4.8,5.0,3.6,2.4,1.8,2023-2024,2022-2023,137.75830769230768,169.12153846153848,-31.363230769230796,0
sr:competition:306,finland,F-Liiga 23/24,4,5,1,69,63,6,37,37,63,31,32,2.4,1.2,1.2,4.0,2.8,3.2,3.4,2.4,0.6,2023-2024,2022-2023,125.07296851574212,110.4778432601881,14.595125255554024,1
sr:competition:306,finland,F-Liiga 23/24,3,6,3,81,63,18,37,37,93,23,70,1.8,1.2,0.6000000000000001,5.6,4.0,4.2,6.2,2.4,1.2,2023-2024,2022-2023,169.30794721407625,121.15511363636362,48.15283357771263,0
sr:competition:829,czech,Extraliga 23/24,10,13,3,36,18,18,32,32,-69,-125,56,1.8,1.2,0.6000000000000001,4.2,4.2,4.2,4.2,1.8,0.6,2023-2024,2022-2023,148.42176923076923,108.59916746411484,39.82260176665439,1
sr:competition:306,finland,F-Liiga 23/24,7,2,-5,57,90,-33,38,38,9,119,-110,1.2,1.8,-0.6000000000000001,4.8,5.6,5.6,4.8,1.2,3.0,2023-2024,2022-2023,157.5568831168831,123.75691699604742,33.79996612083569,0
sr:competition:255,sweden,Svenska Superligan 23/24,1,7,6,69,42,27,28,28,75,8,67,2.4,1.2,1.2,7.2,4.8,5.2,7.6,2.4,1.2,2023-2024,2022-2023,192.0868260869565,141.41000000000005,50.67682608695645,1
sr:competition:255,sweden,Svenska Superligan 23/24,4,5,1,60,48,12,28,28,72,28,44,2.4,2.4,0.0,7.6,4.4,7.0,5.0,1.8,1.2,2023-2024,2022-2023,170.55676588628762,138.14572352285396,32.411042363433666,0
sr:competition:306,finland,F-Liiga 23/24,5,3,-2,66,81,-15,38,38,24,92,-68,1.2,1.8,-0.6000000000000001,3.8,5.8,5.8,3.8,2.4,1.8,2023-2024,2022-2023,121.15511363636362,169.30794721407625,-48.15283357771263,0
sr:competition:255,sweden,Svenska Superligan 23/24,3,6,3,66,45,21,28,28,64,9,55,3.0,1.2,1.8,8.2,4.2,4.2,4.6,3.0,1.8,2023-2024,2022-2023,168.7760859140859,155.30446153846154,13.471624375624373,0
sr:competition:255,sweden,Svenska Superligan 23/24,2,8,6,66,30,36,28,28,90,-16,106,1.8,0.6,1.2000000000000002,5.0,3.0,2.6,4.8,2.4,0.6,2023-2024,2022-2023,169.12153846153848,137.75830769230768,31.363230769230796,0
sr:competition:829,czech,Extraliga 23/24,1,4,3,75,69,6,30,31,139,69,70,3.0,2.4,0.6000000000000001,8.6,3.2,6.6,4.6,3.0,2.4,2023-2024,2022-2023,,172.93434065934065,,1
sr:competition:829,czech,Extraliga 23/24,2,3,1,72,72,0,30,32,203,91,112,3.0,2.4,0.6000000000000001,9.6,4.8,5.6,4.6,3.0,1.8,2023-2024,2022-2023,165.27208695652172,197.77530769230768,-32.50322073578596,0
sr:competition:829,czech,Extraliga 23/24,3,2,-1,72,75,-3,31,33,202,92,110,2.4,2.4,0.0,8.2,5.2,6.0,5.8,2.4,2.4,2023-2024,2022-2023,165.27208695652172,197.77530769230768,-32.50322073578596,1
sr:competition:255,sweden,Svenska Superligan 23/24,5,4,-1,51,60,-9,29,29,32,68,-36,2.4,1.8,0.5999999999999999,8.0,5.4,6.6,5.4,2.4,2.4,2023-2024,2022-2023,138.14572352285396,170.55676588628762,-32.411042363433666,0
sr:competition:255,sweden,Svenska Superligan 23/24,7,1,-6,42,72,-30,29,29,3,80,-77,1.2,2.4,-1.2,5.2,7.4,7.4,4.4,1.8,3.0,2023-2024,2022-2023,141.41000000000005,192.0868260869565,-50.67682608695645,0
sr:competition:829,czech,Extraliga 23/24,1,4,3,78,69,9,31,32,144,64,80,3.0,1.8,1.2,8.6,3.2,5.2,5.0,3.0,1.8,2023-2024,2022-2023,,172.93434065934065,,1
sr:competition:255,sweden,Svenska Superligan 23/24,6,3,-3,48,66,-18,29,29,11,62,-51,1.8,2.4,-0.5999999999999999,4.6,4.4,7.0,4.6,0.6,3.0,2023-2024,2022-2023,155.30446153846154,168.7760859140859,-13.471624375624373,0
sr:competition:255,sweden,Svenska Superligan 23/24,8,3,-5,33,66,-33,29,29,-15,89,-104,1.2,1.2,0.0,3.0,4.8,3.8,3.2,1.8,2.4,2023-2024,2022-2023,137.75830769230768,169.12153846153848,-31.363230769230796,0
sr:competition:306,finland,F-Liiga 23/24,11,15,4,21,3,18,35,1,-133,1,-134,1.2,3.0,-1.8,3.2,4.4,8.0,7.0,1.8,0.0,2023-2024,2022-2023,34.95909090909091,,,1
sr:competition:306,finland,F-Liiga 23/24,1,4,3,93,72,21,37,38,134,64,70,3.0,2.4,0.6000000000000001,9.6,3.4,3.8,2.8,3.0,1.2,2023-2024,2022-2023,38.00846394984326,125.07296851574212,-87.06450456589886,1
sr:competition:306,finland,F-Liiga 23/24,13,12,-1,3,9,-6,1,34,3,-151,154,3.0,0.6,2.4,9.0,6.0,4.6,6.6,3.0,0.0,2023-2024,2022-2023,,64.15576298701298,,0
sr:competition:306,finland,F-Liiga 23/24,15,11,-4,3,24,-21,2,36,0,-132,132,1.5,1.8,-0.3,4.5,4.5,3.4,3.8,3.0,0.6,2023-2024,2022-2023,,34.95909090909091,,0
sr:competition:306,finland,F-Liiga 23/24,2,3,1,93,84,9,39,39,124,93,31,1.8,1.8,0.0,6.4,4.8,5.2,3.8,0.6,1.8,2023-2024,2022-2023,123.75691699604742,169.30794721407625,-45.55103021802883,0
sr:competition:829,czech,Extraliga 23/24,13,14,1,18,18,0,31,33,-127,-127,0,0.6,1.2,-0.6,3.0,5.8,4.4,4.4,1.2,0.6,2023-2024,2022-2023,,108.59916746411484,,1
sr:competition:255,sweden,Svenska Superligan 23/24,4,5,1,63,51,12,30,30,75,25,50,1.8,1.8,0.0,6.8,5.2,5.6,6.2,1.2,1.8,2023-2024,2022-2023,170.55676588628762,138.14572352285396,32.411042363433666,1
sr:competition:255,sweden,Svenska Superligan 23/24,2,8,6,69,33,36,30,30,93,-19,112,1.8,1.2,0.6000000000000001,5.0,3.4,3.4,5.0,1.8,0.6,2023-2024,2022-2023,169.12153846153848,137.75830769230768,31.363230769230796,1
sr:competition:306,finland,F-Liiga 23/24,3,2,-1,87,93,-6,40,40,99,118,-19,2.4,1.2,1.2,6.2,3.4,5.6,6.0,1.8,3.0,2023-2024,2022-2023,169.30794721407625,123.75691699604742,45.55103021802883,0
sr:competition:255,sweden,Svenska Superligan 23/24,3,6,3,69,48,21,30,30,66,7,59,2.4,1.2,1.2,7.0,4.2,4.8,5.6,2.4,1.8,2023-2024,2022-2023,168.7760859140859,155.30446153846154,13.471624375624373,1
sr:competition:829,czech,Extraliga 23/24,4,1,-3,69,81,-12,33,32,62,146,-84,1.2,3.0,-1.8,5.0,5.6,7.4,3.0,2.4,2.4,2023-2024,2022-2023,172.93434065934065,,,1
sr:competition:829,czech,Extraliga 23/24,13,14,1,21,18,3,32,34,-126,-128,2,1.2,0.6,0.6,3.4,5.6,3.4,4.4,1.8,0.6,2023-2024,2022-2023,,108.59916746411484,,0
sr:competition:829,czech,Extraliga 23/24,3,2,-1,75,75,0,34,32,91,203,-112,1.8,2.4,-0.5999999999999999,6.0,6.2,7.6,6.2,2.4,2.4,2023-2024,2022-2023,197.77530769230768,165.27208695652172,32.50322073578596,0
sr:competition:306,finland,F-Liiga 23/24,12,13,1,12,3,9,35,2,-150,2,-152,1.2,1.5,-0.3,5.0,4.8,7.0,6.0,0.6,0.0,2023-2024,2022-2023,64.15576298701298,,,1
sr:competition:306,finland,F-Liiga 23/24,4,1,-3,72,96,-24,39,38,61,137,-76,1.8,3.0,-1.2,3.8,3.6,9.2,3.0,2.4,2.4,2023-2024,2022-2023,125.07296851574212,38.00846394984326,87.06450456589886,0
sr:competition:829,czech,Extraliga 23/24,3,2,-1,75,78,-3,35,33,88,206,-118,1.8,2.4,-0.5999999999999999,5.8,5.6,7.0,5.2,1.8,2.4,2023-2024,2022-2023,197.77530769230768,165.27208695652172,32.50322073578596,1
sr:competition:829,czech,Extraliga 23/24,4,1,-3,72,81,-9,34,33,65,143,-78,1.2,2.4,-1.2,4.6,5.2,6.8,3.8,3.0,2.4,2023-2024,2022-2023,172.93434065934065,,,0
sr:competition:306,finland,F-Liiga 23/24,2,3,1,96,87,9,41,41,119,98,21,1.8,1.8,0.0,5.8,5.8,6.0,4.4,0.6,1.8,2023-2024,2022-2023,123.75691699604742,169.30794721407625,-45.55103021802883,1
sr:competition:255,sweden,Svenska Superligan 23/24,5,4,-1,51,66,-15,31,31,23,77,-54,1.2,1.8,-0.6000000000000001,4.6,6.0,6.0,4.6,1.8,2.4,2023-2024,2022-2023,138.14572352285396,170.55676588628762,-32.411042363433666,1
sr:competition:306,finland,F-Liiga 23/24,1,4,3,99,72,27,39,40,142,56,86,3.0,1.8,1.2,8.6,3.6,4.4,5.0,3.0,0.6,2023-2024,2022-2023,38.00846394984326,125.07296851574212,-87.06450456589886,1
sr:competition:306,finland,F-Liiga 23/24,15,12,-3,3,15,-12,3,36,-2,-146,144,1.0,1.8,-0.8,6.0,6.666666666666667,6.0,4.4,1.5,0.6,2023-2024,2022-2023,,64.15576298701298,,1
sr:competition:306,finland,F-Liiga 23/24,11,15,4,27,3,24,37,3,-131,-1,-130,2.4,1.0,1.4,3.0,2.6,4.0,4.333333333333333,1.8,0.0,2023-2024,2022-2023,34.95909090909091,,,1
sr:competition:829,czech,Extraliga 23/24,2,3,1,78,78,0,34,36,205,89,116,1.8,1.8,0.0,7.0,5.6,5.8,5.6,2.4,1.8,2023-2024,2022-2023,165.27208695652172,197.77530769230768,-32.50322073578596,0
sr:competition:829,czech,Extraliga 23/24,1,4,3,84,72,12,34,35,147,61,86,2.4,1.2,1.2,5.6,3.2,3.8,5.0,3.0,1.2,2023-2024,2022-2023,,172.93434065934065,,1
sr:competition:255,sweden,Svenska Superligan 23/24,4,5,1,66,54,12,32,32,74,26,48,1.8,1.2,0.6000000000000001,6.4,5.2,5.2,6.4,1.2,1.8,2023-2024,2022-2023,170.55676588628762,138.14572352285396,32.411042363433666,1
sr:competition:829,czech,Extraliga 23/24,2,3,1,81,78,3,37,35,91,203,-112,1.8,1.2,0.6000000000000001,5.8,5.8,5.8,5.8,1.8,2.4,2023-2024,2022-2023,197.77530769230768,165.27208695652172,32.50322073578596,0
sr:competition:306,finland,F-Liiga 23/24,3,2,-1,87,99,-12,42,42,96,121,-25,1.2,1.8,-0.6000000000000001,5.2,4.6,5.6,5.8,1.2,3.0,2023-2024,2022-2023,169.30794721407625,123.75691699604742,45.55103021802883,1
sr:competition:306,finland,F-Liiga 23/24,12,13,1,15,6,9,37,4,-147,-1,-146,1.8,1.5,0.3,5.8,3.8,5.5,5.75,1.2,0.0,2023-2024,2022-2023,64.15576298701298,,,1
sr:competition:306,finland,F-Liiga 23/24,2,3,1,99,90,9,43,43,118,99,19,1.8,1.8,0.0,5.4,5.6,5.6,4.2,1.2,1.8,2023-2024,2022-2023,123.75691699604742,169.30794721407625,-45.55103021802883,1
sr:competition:829,czech,Extraliga 23/24,13,14,1,21,21,0,35,33,-124,-130,6,1.2,1.2,0.0,4.6,4.4,4.4,6.4,1.8,0.0,2023-2024,2022-2023,108.59916746411484,,,1
sr:competition:306,finland,F-Liiga 23/24,4,1,-3,72,102,-30,41,40,53,145,-92,1.2,3.0,-1.8,4.0,5.6,8.8,3.4,2.4,3.0,2023-2024,2022-2023,125.07296851574212,38.00846394984326,87.06450456589886,1
sr:competition:829,czech,Extraliga 23/24,13,14,1,24,21,3,36,34,-123,-131,8,1.8,0.6,1.2000000000000002,5.0,4.4,4.0,6.4,1.8,0.0,2023-2024,2022-2023,108.59916746411484,,,1
sr:competition:829,czech,Extraliga 23/24,2,3,1,81,81,0,36,38,204,90,114,1.8,1.2,0.6000000000000001,5.6,5.2,5.2,5.6,1.8,1.8,2023-2024,2022-2023,165.27208695652172,197.77530769230768,-32.50322073578596,1
sr:competition:306,finland,F-Liiga 23/24,1,4,3,102,75,27,41,42,144,54,90,2.4,1.2,1.2,6.6,3.6,4.2,6.0,3.0,0.6,2023-2024,2022-2023,38.00846394984326,125.07296851574212,-87.06450456589886,0
sr:competition:306,finland,F-Liiga 23/24,3,2,-1,90,102,-12,44,44,96,121,-25,1.2,1.8,-0.6000000000000001,5.8,5.2,5.2,5.8,1.8,2.4,2023-2024,2022-2023,169.30794721407625,123.75691699604742,45.55103021802883,0
sr:competition:255,sweden,Svenska Superligan 23/24,1,3,2,75,72,3,30,31,86,73,13,2.4,2.4,0.0,8.0,4.0,6.2,3.8,2.4,3.0,2023-2024,2022-2023,192.0868260869565,168.7760859140859,23.310740172870595,0
sr:competition:306,finland,F-Liiga 23/24,4,2,-2,78,102,-24,43,42,55,143,-88,1.2,1.8,-0.6000000000000001,4.4,6.2,6.2,4.4,2.4,2.4,2023-2024,2022-2023,125.07296851574212,38.00846394984326,87.06450456589886,1
sr:competition:255,sweden,Svenska Superligan 23/24,3,4,1,72,69,3,31,33,97,75,22,2.4,1.8,0.5999999999999999,6.0,3.4,5.2,4.6,1.8,2.4,2023-2024,2022-2023,169.12153846153848,170.55676588628762,-1.4352274247491437,1
sr:competition:829,czech,Extraliga 23/24,14,13,-1,21,27,-6,35,37,-132,-122,-10,0.6,1.8,-1.2000000000000002,4.0,5.6,4.8,4.2,1.8,0.6,2023-2024,2022-2023,,108.59916746411484,,0
sr:competition:255,sweden,Svenska Superligan 23/24,3,2,-1,75,75,0,32,31,74,85,-11,2.4,2.4,0.0,6.4,4.0,8.2,3.8,2.4,3.0,2023-2024,2022-2023,168.7760859140859,192.0868260869565,-23.310740172870595,1
sr:competition:255,sweden,Svenska Superligan 23/24,4,2,-2,69,75,-6,34,32,74,98,-24,1.8,2.4,-0.5999999999999999,4.6,3.4,6.0,3.4,1.8,2.4,2023-2024,2022-2023,170.55676588628762,169.12153846153848,1.4352274247491437,0
sr:competition:306,finland,F-Liiga 23/24,2,4,2,102,81,21,43,44,142,56,86,1.2,1.8,-0.6000000000000001,6.8,5.8,5.8,6.8,2.4,1.2,2023-2024,2022-2023,38.00846394984326,125.07296851574212,-87.06450456589886,1
sr:competition:255,sweden,Svenska Superligan 23/24,3,2,-1,75,78,-3,32,33,83,76,7,1.8,2.4,-0.5999999999999999,6.4,4.2,6.2,3.8,1.8,3.0,2023-2024,2022-2023,192.0868260869565,168.7760859140859,23.310740172870595,1
sr:competition:255,sweden,Svenska Superligan 23/24,1,4,3,78,69,9,33,35,99,73,26,2.4,1.2,1.2,5.8,4.0,3.6,4.0,1.8,1.8,2023-2024,2022-2023,169.12153846153848,170.55676588628762,-1.4352274247491437,1
sr:competition:306,finland,F-Liiga 23/24,1,2,1,105,105,0,44,45,144,123,21,1.2,2.4,-1.2,5.6,5.2,5.2,4.2,2.4,2.4,2023-2024,2022-2023,38.00846394984326,123.75691699604742,-85.74845304620416,0
sr:competition:306,finland,F-Liiga 23/24,3,4,1,90,81,9,45,45,94,54,40,0.6,1.8,-1.2000000000000002,4.2,5.2,5.2,5.6,1.2,1.2,2023-2024,2022-2023,169.30794721407625,125.07296851574212,44.23497869833413,1
sr:competition:829,czech,Extraliga 23/24,1,2,1,87,84,3,35,37,150,205,-55,2.4,1.8,0.5999999999999999,6.0,3.8,5.0,4.6,3.0,2.4,2023-2024,2022-2023,,165.27208695652172,,1
sr:competition:255,sweden,Svenska Superligan 23/24,3,2,-1,78,78,0,34,33,70,89,-19,2.4,1.8,0.5999999999999999,6.4,4.8,7.4,4.6,2.4,2.4,2023-2024,2022-2023,168.7760859140859,192.0868260869565,-23.310740172870595,1
sr:competition:306,finland,F-Liiga 23/24,1,2,1,108,105,3,46,45,124,143,-19,2.4,0.6,1.7999999999999998,5.0,4.0,5.2,5.6,1.2,1.8,2023-2024,2022-2023,123.75691699604742,38.00846394984326,85.74845304620416,1
sr:competition:255,sweden,Svenska Superligan 23/24,4,1,-3,69,81,-12,36,34,72,100,-28,0.6,3.0,-2.4,3.4,4.4,5.6,3.4,1.2,2.4,2023-2024,2022-2023,170.55676588628762,169.12153846153848,1.4352274247491437,1
sr:competition:255,sweden,Svenska Superligan 23/24,3,2,-1,78,81,-3,34,35,87,72,15,1.2,2.4,-1.2,6.2,4.8,5.8,4.6,1.8,2.4,2023-2024,2022-2023,192.0868260869565,168.7760859140859,23.310740172870595,1
sr:competition:255,sweden,Svenska Superligan 23/24,1,4,3,81,72,9,35,37,96,76,20,2.4,1.2,1.2,4.4,3.8,3.8,3.4,2.4,1.2,2023-2024,2022-2023,169.12153846153848,170.55676588628762,-1.4352274247491437,1
sr:competition:306,finland,F-Liiga 23/24,2,1,-1,105,111,-6,46,47,142,125,17,0.6,2.4,-1.7999999999999998,5.0,5.4,4.6,3.8,1.8,2.4,2023-2024,2022-2023,38.00846394984326,123.75691699604742,-85.74845304620416,1
sr:competition:255,sweden,Svenska Superligan 23/24,3,2,-1,81,81,0,36,35,65,94,-29,1.8,1.2,0.6000000000000001,4.6,6.2,6.2,4.6,2.4,1.8,2023-2024,2022-2023,168.7760859140859,192.0868260869565,-23.310740172870595,1
sr:competition:306,finland,F-Liiga 23/24,1,2,1,111,108,3,48,47,124,143,-19,2.4,1.2,1.2,5.0,3.8,5.2,5.2,1.8,1.2,2023-2024,2022-2023,123.75691699604742,38.00846394984326,85.74845304620416,0
sr:competition:829,czech,Extraliga 23/24,13,0,-13,30,0,30,38,0,-116,0,-116,2.4,0.0,2.4,6.4,4.2,0.0,0.0,2.4,0.0,2023-2024,2022-2023,108.59916746411484,,,0
sr:competition:829,czech,Extraliga 23/24,13,15,2,30,3,27,39,1,-117,1,-118,2.4,3.0,-0.6000000000000001,6.8,4.6,6.0,5.0,1.8,3.0,2023-2024,2022-2023,108.59916746411484,,,1
sr:competition:306,finland,F-Liiga 23/24,1,2,1,111,111,0,48,49,146,121,25,1.8,1.8,0.0,5.0,4.2,4.6,4.6,1.8,1.8,2023-2024,2022-2023,38.00846394984326,123.75691699604742,-85.74845304620416,1
sr:competition:255,sweden,Svenska Superligan 23/24,1,2,1,84,84,0,36,37,100,72,28,2.4,1.8,0.5999999999999999,4.0,3.4,5.6,6.0,2.4,1.8,2023-2024,2022-2023,169.12153846153848,168.7760859140859,0.3454525474525667,1
sr:competition:306,finland,F-Liiga 23/24,2,1,-1,111,114,-3,50,49,119,148,-29,1.2,1.8,-0.6000000000000001,5.0,5.8,5.8,5.0,1.8,1.2,2023-2024,2022-2023,123.75691699604742,38.00846394984326,85.74845304620416,1
sr:competition:829,czech,Extraliga 23/24,15,12,-3,3,33,-30,2,40,-4,-112,108,1.5,2.4,-0.8999999999999999,3.5,5.5,6.2,3.8,0.0,1.2,2023-2024,2022-2023,,108.59916746411484,,1
sr:competition:306,finland,F-Liiga 23/24,1,2,1,114,114,0,50,51,143,124,19,1.8,1.2,0.6000000000000001,5.8,5.8,5.8,5.8,1.8,1.2,2023-2024,2022-2023,38.00846394984326,123.75691699604742,-85.74845304620416,1
sr:competition:829,czech,Extraliga 23/24,15,12,-3,6,33,-27,3,41,-3,-113,110,2.0,1.8,0.1999999999999999,4.0,5.0,6.0,4.0,3.0,1.2,2023-2024,2022-2023,,108.59916746411484,,1
sr:competition:306,finland,F-Liiga 24/25,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-2025,2023-2024,110.3169827586207,201.7819493006993,-91.4649665420786,0
sr:competition:306,finland,F-Liiga 24/25,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-2025,2023-2024,117.42648902821315,96.43517636037797,20.99131266783519,1
sr:competition:306,finland,F-Liiga 24/25,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-2025,2023-2024,127.95454545454544,157.12774926686217,-29.17320381231673,0
sr:competition:829,czech,Extraliga 24/25,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-2025,2023-2024,86.4702797202797,121.86317725752508,-35.392897537245375,1
sr:competition:306,finland,F-Liiga 24/25,0,5,5,0,0,0,0,1,0,-5,5,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,2024-2025,2023-2024,157.2973484848485,110.3169827586207,46.9803657262278,0
sr:competition:306,finland,F-Liiga 24/25,2,0,-2,3,0,3,1,0,7,0,7,3.0,0.0,3.0,11.0,4.0,0.0,0.0,3.0,0.0,2024-2025,2023-2024,117.42648902821315,76.67412599858429,40.75236302962887,0
sr:competition:306,finland,F-Liiga 24/25,0,3,3,0,3,-3,0,1,0,5,-5,0.0,3.0,-3.0,0.0,0.0,11.0,6.0,0.0,3.0,2024-2025,2023-2024,229.38724747474748,201.7819493006993,27.605298174048187,0
sr:competition:306,finland,F-Liiga 24/25,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-2025,2023-2024,147.93636363636364,139.88138228356496,8.054981352798677,0
sr:competition:829,czech,Extraliga 24/25,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-2025,2023-2024,184.4081304347826,197.74464882943144,-13.336518394648834,0
sr:competition:829,czech,Extraliga 24/25,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-2025,2023-2024,,165.07538461538462,,0
sr:competition:306,finland,F-Liiga 24/25,0,4,4,0,3,-3,0,1,0,1,-1,0.0,3.0,-3.0,0.0,0.0,9.0,8.0,0.0,3.0,2024-2025,2023-2024,146.9802236070381,76.67412599858429,70.30609760845383,1
sr:competition:306,finland,F-Liiga 24/25,8,2,-6,0,3,-3,1,1,-1,11,-12,0.0,3.0,-3.0,6.0,7.0,11.0,0.0,0.0,3.0,2024-2025,2023-2024,147.93636363636364,157.12774926686217,-9.19138563049853,1
sr:competition:829,czech,Extraliga 24/25,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-2025,2023-2024,237.2923076923077,169.38953846153845,67.90276923076925,1
sr:competition:829,czech,Extraliga 24/25,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-2025,2023-2024,138.28046153846154,97.08001672240802,41.20044481605352,1
sr:competition:829,czech,Extraliga 24/25,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-2025,2023-2024,192.727972027972,101.25946153846157,91.46851048951042,1
sr:competition:306,finland,F-Liiga 24/25,8,10,2,3,0,3,2,1,-5,-3,-2,1.5,0.0,1.5,6.0,8.5,6.0,9.0,0.0,0.0,2024-2025,2023-2024,76.67412599858429,229.38724747474748,-152.7131214761632,0
sr:competition:829,czech,Extraliga 24/25,11,0,-11,0,0,0,1,0,-3,0,-3,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,2024-2025,2023-2024,184.4081304347826,,,1
sr:competition:306,finland,F-Liiga 24/25,2,10,8,3,0,3,2,1,10,-2,12,1.5,0.0,1.5,8.0,3.0,4.0,6.0,0.0,0.0,2024-2025,2023-2024,157.12774926686217,157.2973484848485,-0.16959921798633104,1
sr:competition:306,finland,F-Liiga 24/25,11,8,-3,0,3,-3,1,2,-7,-3,-4,0.0,1.5,-1.5,4.0,11.0,6.0,7.5,0.0,3.0,2024-2025,2023-2024,96.43517636037797,110.3169827586207,-13.88180639824273,0
sr:competition:255,sweden,Svenska Superligan 24/25,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-2025,2023-2024,,116.67090301003344,,1
sr:competition:306,finland,F-Liiga 24/25,2,10,8,6,0,6,2,2,8,-4,12,3.0,0.0,3.0,10.0,6.0,3.0,5.0,0.0,0.0,2024-2025,2023-2024,201.7819493006993,157.2973484848485,44.4846008158508,1
sr:competition:306,finland,F-Liiga 24/25,5,6,1,3,3,0,2,1,6,6,0,1.5,3.0,-1.5,9.5,6.5,9.0,3.0,1.5,0.0,2024-2025,2023-2024,117.42648902821315,146.9802236070381,-29.553734578824958,0
sr:competition:306,finland,F-Liiga 24/25,11,9,-2,0,3,-3,2,3,-9,-17,8,0.0,1.0,-1.0,4.0,8.5,6.0,11.666666666666666,0.0,1.5,2024-2025,2023-2024,96.43517636037797,76.67412599858429,19.76105036179368,0
